project_id,product_name,production_state,closure_lane,gate_id,gate_name,required_evidence,status,next_action
mb-muranoos-red-team-handoff-package-v1-2026-04-11,Only one with V1_ROOM_CONSTITUTION.md,external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,Introduces Vivarium codename; contradiction-graph table,external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,"Largest consolidated (137 files); pre-merged Steps 3-7 bundles; ""Workspace Restore""",external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,Smallest doc-pack; paired .md + .rs/.ts draft patches,external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,"Only one with Shadi_SAT_Seed.json + ""Phase III-A"" naming",external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,Posture Compass 5-axis instrument; framing_tensions/rival_framing columns,external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,Doctrinally richest: 13 named subspaces x 10 modes; claim-evidence-confidence governance,external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,"Only one replacing ""Red Team Lab"" framing with ""Murano Prism Room"" world doctrine",external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,"Strictest 4-quadrant authority layer; ""Durable Workspace Core""",external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G3,Instrument or workflow executes,"The project can run a representative action, render a result, or expose a completed manuscript/packet workflow.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G4,Non-sample validation,"Evidence includes a non-sample run, live case, external review, or manuscript readiness proof, not only a template/demo.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G5,Source and claim traceability,"Material claims, methods, and source uses are traceable to project files, sources, or reviewer records.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G6,Regression and falsifier checks,"The project has a regression suite, falsifier case, or equivalent challenge condition that prevents easy self-confirmation.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G7,Desktop and mobile evidence,Rendered output is captured on desktop and mobile or the non-web manuscript/software equivalent is documented.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G8,Deployment or reproducibility smoke,"The route, packet, script, or local runtime can be opened and its required artifacts can be fetched or reproduced.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G9,Review or signoff evidence,"A clearly labeled reviewer, owner, advisor, expert, venue, or Codex technical review note records approval, limits, or remaining defects after inspecting the project result.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,Triple-layer (zip+tree+addendum); 3-pass ledger,external_owner_track_hold,external_owner_track,G10,No unresolved blocking gaps,The production ledger has no missing blocking gate and no residual evidence slot required for promotion.,external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-archive-2026-04-11,Only one with 99_Preserved_Source_Archives/ + CURRENT_TRUTH_AT_A_GLANCE.md,external_owner_track_hold,external_owner_track,G2,Reachable build surface,"A page, workbench, instrument, manuscript packet, or hosted route is reachable from the package.",external_hold,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
