project_id,closure_lane,slot_id,required_file,proves,status
mb-comparative-rhetoric-final,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-comparative-rhetoric-final,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-comparative-rhetoric-final,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-comparative-rhetoric-final,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-fractal-keep-handoff-v1,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-fractal-keep-handoff-v1,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-fractal-keep-handoff-v1,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-fractal-keep-handoff-v1,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-001,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-001,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-001,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-001,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-002,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-002,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-002,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-002,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-005,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-005,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-005,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-005,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-006,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-006,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-006,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-006,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-009,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-009,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-009,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-009,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-010,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-010,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-010,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-010,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-013,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-013,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-013,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-013,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-014,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-014,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-014,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-014,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-017,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-017,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-017,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-017,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-018,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-018,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-018,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-018,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-021,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-021,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-021,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-021,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-022,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-022,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-022,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-022,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-025,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-025,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-025,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-025,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-026,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-026,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-026,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-026,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-029,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-029,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-029,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-029,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-030,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-030,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-030,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-030,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-033,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-033,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-033,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-033,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-internal-operating-support-034,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-internal-operating-support-034,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-internal-operating-support-034,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-internal-operating-support-034,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-redteamlab-proper-handoff-package-2026-04-14,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-redteamlab-proper-handoff-package-2026-04-14,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-redteamlab-proper-handoff-package-2026-04-14,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-redteamlab-proper-handoff-package-2026-04-14,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
mb-rfp-handoff-ch01-02-done,manuscript_editorial_completion,revised_final_text,revised_final_text.md,"The manuscript section exists as finished prose, not scaffold or audit copy.",missing
mb-rfp-handoff-ch01-02-done,manuscript_editorial_completion,argument_continuity_check,argument_continuity_check.md,"Argument sequence, transitions, and claims are coherent.",missing
mb-rfp-handoff-ch01-02-done,manuscript_editorial_completion,style_register_review,style_register_review.md,Final prose meets the intended register and does not contain process language.,missing
mb-rfp-handoff-ch01-02-done,manuscript_editorial_completion,source_note_resolution,source_note_resolution.md,"Open source notes are resolved, demoted, or explicitly retained.",missing
mb-wargaming-handoff-pass1,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
mb-wargaming-handoff-pass1,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
mb-wargaming-handoff-pass1,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
mb-wargaming-handoff-pass1,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-applied-history-lab,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-applied-history-lab,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-applied-history-lab,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-applied-history-lab,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-emt,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-emt,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-emt,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-emt,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-habitat,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-habitat,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-habitat,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-habitat,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-master-bundle-pages,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-master-bundle-pages,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-master-bundle-pages,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-master-bundle-pages,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-pharm,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-pharm,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-pharm,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-pharm,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-respite,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-respite,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-respite,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-respite,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
native-uscri,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
native-uscri,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
native-uscri,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
native-uscri,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
red-team-lab,source_verification_external_review,source_verification_matrix,source_verification_matrix.csv,Every strengthened source claim has a verified source role and claim ceiling.,missing
red-team-lab,source_verification_external_review,claim_warrant_notes,claim_warrant_notes.md,Claims are connected to source warrants rather than decorative bibliography.,missing
red-team-lab,source_verification_external_review,quotation_integrity_check,quotation_integrity_check.md,No quotation or paraphrase is promoted without direct verification.,missing
red-team-lab,source_verification_external_review,external_review_note,external_review_note.md,A reviewer or expert has examined the source use and recorded judgment.,missing
