project_id,project,engine_file,source_role,source_use,candidate_title,candidate_author,candidate_routed_use,verification_limit,proof_step_supported,claim_boundary
native-capstone-quantitative,Quantitative Capstone Future-Work Branch,quant_capstone_source_engine.html,AI-evaluation frame,AI assurance and retrieval-security sources govern conditions and measurement surfaces.,The Palgrave Handbook of Malicious Use of AI and Psychological Security,Evgeny Pashentsev,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Declare condition family and scoring dimension. / Apply reliability and ambiguity rules.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
native-capstone-quantitative,Quantitative Capstone Future-Work Branch,quant_capstone_source_engine.html,AI-evaluation frame,AI assurance and retrieval-security sources govern conditions and measurement surfaces.,"Artificial Intelligence, Management and Trust",Mariusz Sołtysik & Magda Gawłowska & Bartlomiej Sniezynski & Artur Gunia,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Declare condition family and scoring dimension. / Apply reliability and ambiguity rules.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
native-capstone-quantitative,Quantitative Capstone Future-Work Branch,quant_capstone_source_engine.html,claim boundary,submitted qualitative capstone status governs what can and cannot be claimed now.,Deception: Counterdeception and Counterintelligence,Robert M. Clark & William L. Mitchell,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Declare condition family and scoring dimension. / Apply reliability and ambiguity rules.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
native-capstone-quantitative,Quantitative Capstone Future-Work Branch,quant_capstone_source_engine.html,claim boundary,submitted qualitative capstone status governs what can and cannot be claimed now.,The Oxford Handbook of AI Governance,Justin B. Bullock & Yu-Che Chen & Johannes Himmelreich & Valerie M. Hudson & Anton Korinek & Matthew M. Young & Baobao Zhang,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Declare condition family and scoring dimension. / Apply reliability and ambiguity rules.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
native-capstone-quantitative,Quantitative Capstone Future-Work Branch,quant_capstone_source_engine.html,claim boundary,submitted qualitative capstone status governs what can and cannot be claimed now.,The Palgrave Handbook of Malicious Use of AI and Psychological Security,Evgeny Pashentsev,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Declare condition family and scoring dimension. / Apply reliability and ambiguity rules.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
native-capstone-quantitative,Quantitative Capstone Future-Work Branch,quant_capstone_source_engine.html,claim boundary,submitted qualitative capstone status governs what can and cannot be claimed now.,"Artificial Intelligence, Management and Trust",Mariusz Sołtysik & Magda Gawłowska & Bartlomiej Sniezynski & Artur Gunia,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Declare condition family and scoring dimension. / Apply reliability and ambiguity rules.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,counterintelligence concept,active-measures and deception literature grounds actor objective and influence logic.,Deception: Counterdeception and Counterintelligence,Robert M. Clark & William L. Mitchell,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,counterintelligence concept,active-measures and deception literature grounds actor objective and influence logic.,The Oxford Handbook of AI Governance,Justin B. Bullock & Yu-Che Chen & Johannes Himmelreich & Valerie M. Hudson & Anton Korinek & Matthew M. Young & Baobao Zhang,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,counterintelligence concept,active-measures and deception literature grounds actor objective and influence logic.,The Palgrave Handbook of Malicious Use of AI and Psychological Security,Evgeny Pashentsev,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,counterintelligence concept,active-measures and deception literature grounds actor objective and influence logic.,"Artificial Intelligence, Management and Trust",Mariusz Sołtysik & Magda Gawłowska & Bartlomiej Sniezynski & Artur Gunia,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,AI attack surface,adversarial ML and data-poisoning sources ground algorithmic translation.,Deception: Counterdeception and Counterintelligence,Robert M. Clark & William L. Mitchell,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,AI attack surface,adversarial ML and data-poisoning sources ground algorithmic translation.,The Oxford Handbook of AI Governance,Justin B. Bullock & Yu-Che Chen & Johannes Himmelreich & Valerie M. Hudson & Anton Korinek & Matthew M. Young & Baobao Zhang,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,AI attack surface,adversarial ML and data-poisoning sources ground algorithmic translation.,The Palgrave Handbook of Malicious Use of AI and Psychological Security,Evgeny Pashentsev,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,AI attack surface,adversarial ML and data-poisoning sources ground algorithmic translation.,"Artificial Intelligence, Management and Trust",Mariusz Sołtysik & Magda Gawłowska & Bartlomiej Sniezynski & Artur Gunia,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,analytic warning,intelligence-analysis sources govern how warning should be bounded and communicated.,Deception: Counterdeception and Counterintelligence,Robert M. Clark & William L. Mitchell,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,analytic warning,intelligence-analysis sources govern how warning should be bounded and communicated.,The Oxford Handbook of AI Governance,Justin B. Bullock & Yu-Che Chen & Johannes Himmelreich & Valerie M. Hudson & Anton Korinek & Matthew M. Young & Baobao Zhang,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,analytic warning,intelligence-analysis sources govern how warning should be bounded and communicated.,The Palgrave Handbook of Malicious Use of AI and Psychological Security,Evgeny Pashentsev,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
algorithmic-active-measures,Algorithmic Active Measures,algorithmic_active_measures_source_engine.html,analytic warning,intelligence-analysis sources govern how warning should be bounded and communicated.,"Artificial Intelligence, Management and Trust",Mariusz Sołtysik & Magda Gawłowska & Bartlomiej Sniezynski & Artur Gunia,"source basis for mixed-speed poisoning, authority-wrapper attacks, omission attacks, and review-burden proof.",metadata/title/category routing; close reading still required before citation or quotation.,Name actor objective and target judgment. / Map tradecraft mechanism into AI evidence surface.,May strengthen proof design and source-utilization plan; may not be treated as passage-level warrant without close-read record.
