project_id,project_title,title,extension,route_score,routing_basis
mb-comparative-genocide-systems-lab-handoff-v1-0,Comparative Genocide Systems Lab,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-comparative-genocide-systems-lab-handoff-v1-0,Comparative Genocide Systems Lab,A Companion to Comparative Literature (Blackwell Companions to Literature and Culture) ( PDFDrive ),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-comparative-genocide-systems-lab-handoff-v1-0,Comparative Genocide Systems Lab,A Companion to Comparative Literature (Blackwell Companions to Literature and Culture) ( PDFDrive ) PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-comparative-genocide-systems-lab-handoff-v1-0,Comparative Genocide Systems Lab,A Comparative Sociology of World Religions Virtuosi Priests and Popular Religion ( PDFDrive ) PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-comparative-genocide-systems-lab-handoff-v1-0,Comparative Genocide Systems Lab,"A Comparative Sociology of World Religions Virtuosi, Priests, and Popular Religion Stephen Sharot",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-comparative-genocide-systems-lab-handoff-v1-0,Comparative Genocide Systems Lab,Civil Resistance and Democracy Promotion A Comparative Study Analysis Michael Schulz,.epub,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-script-atelier-handoff-package-v0-2026-04-17,Script Atelier (v0),043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-script-atelier-handoff-package-v0-2026-04-17,Script Atelier (v0),Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-script-atelier-handoff-package-v0-2026-04-17,Script Atelier (v0),Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-script-atelier-handoff-package-v0-2026-04-17,Script Atelier (v0),Atelier Crenn,.epub,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-script-atelier-handoff-package-v0-2026-04-17,Script Atelier (v0),Atelier Crenn (2021 01 02 03 51 07 UTC),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-script-atelier-handoff-package-v0-2026-04-17,Script Atelier (v0),Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-western-myth-codex-phase-i-stub-pack,Western Myth Codex,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-western-myth-codex-phase-i-stub-pack,Western Myth Codex,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-western-myth-codex-phase-i-stub-pack,Western Myth Codex,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-western-myth-codex-phase-i-stub-pack,Western Myth Codex,A History of Western Art,.epub,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-western-myth-codex-phase-i-stub-pack,Western Myth Codex,A History of Western Art (2021 01 02 03 51 07 UTC),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-western-myth-codex-phase-i-stub-pack,Western Myth Codex,A History of Western Art Unknown,.epub,2,metadata/title keyword routing; close reading required before citation or quotation
mb-sat-handoff-v1,Canonical SAT dedup: 106 techniques normalized across 11 catalogues,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sat-handoff-v1,Canonical SAT dedup: 106 techniques normalized across 11 catalogues,2aMassage Techniques and Effects Presentation,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sat-handoff-v1,Canonical SAT dedup: 106 techniques normalized across 11 catalogues,2aMassage Techniques and Effects Presentation PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sat-handoff-v1,Canonical SAT dedup: 106 techniques normalized across 11 catalogues,A Tradecraft Primer Structured Analytic Techniques,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sat-handoff-v1,Canonical SAT dedup: 106 techniques normalized across 11 catalogues,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-sat-handoff-v1,Canonical SAT dedup: 106 techniques normalized across 11 catalogues,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-handoff-pack-v3-1,* META: the Protocol v3.1 itself — consumed by every MuranoOS room handoff,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-handoff-pack-v3-1,* META: the Protocol v3.1 itself — consumed by every MuranoOS room handoff,10. 222057482 Step By Step Massage Therapy Protocols for Common Conditions 2012 PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-handoff-pack-v3-1,* META: the Protocol v3.1 itself — consumed by every MuranoOS room handoff,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-handoff-pack-v3-1,* META: the Protocol v3.1 itself — consumed by every MuranoOS room handoff,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-handoff-pack-v3-1,* META: the Protocol v3.1 itself — consumed by every MuranoOS room handoff,Step By Step Massage Therapy Protocols for Common Conditions Charlotte Michael Versagi Lmt Nctmb,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-handoff-pack-v3-1,* META: the Protocol v3.1 itself — consumed by every MuranoOS room handoff,Advanced Nutrition and Human Metabolism 5th ed. PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-annealed-refraction-chamber-handoff-done,Annealed Refraction Chamber,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-annealed-refraction-chamber-handoff-done,Annealed Refraction Chamber,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-annealed-refraction-chamber-handoff-done,Annealed Refraction Chamber,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-annealed-refraction-chamber-handoff-done,Annealed Refraction Chamber,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-annealed-refraction-chamber-handoff-done,Annealed Refraction Chamber,"Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-os-annealed-refraction-chamber-handoff-done,Annealed Refraction Chamber,OceanofPDF.com The Mitrokhin Archive II Christopher Andrew PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-gotham-lossless-replacement-archive-2026-04-15,Batman/Gotham 9-tier archive; canon hierarchy + Azrael rule + Issue #1-2 proofs,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-gotham-lossless-replacement-archive-2026-04-15,Batman/Gotham 9-tier archive; canon hierarchy + Azrael rule + Issue #1-2 proofs,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-gotham-lossless-replacement-archive-2026-04-15,Batman/Gotham 9-tier archive; canon hierarchy + Azrael rule + Issue #1-2 proofs,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-gotham-lossless-replacement-archive-2026-04-15,Batman/Gotham 9-tier archive; canon hierarchy + Azrael rule + Issue #1-2 proofs,The Nutritional Hierarchy of Importance Nutrient Timing PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-gotham-lossless-replacement-archive-2026-04-15,Batman/Gotham 9-tier archive; canon hierarchy + Azrael rule + Issue #1-2 proofs,The Nutritional Hierarchy of Importance Nutrient Timing Unknown,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-gotham-lossless-replacement-archive-2026-04-15,Batman/Gotham 9-tier archive; canon hierarchy + Azrael rule + Issue #1-2 proofs,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010),.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,Forged in War Mark Galeotti,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,Briefing Forge,Forged in War PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-red-cell-handoff,CI red-cell methods reference architecture (post-integrity-correction rebuild),043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-red-cell-handoff,CI red-cell methods reference architecture (post-integrity-correction rebuild),Atlas of World Architecture Markus Sebastian Braun,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-red-cell-handoff,CI red-cell methods reference architecture (post-integrity-correction rebuild),Atlas of World Architecture Markus Sebastian Braun (2),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-red-cell-handoff,CI red-cell methods reference architecture (post-integrity-correction rebuild),Atlas of World Architecture PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-red-cell-handoff,CI red-cell methods reference architecture (post-integrity-correction rebuild),Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-red-cell-handoff,CI red-cell methods reference architecture (post-integrity-correction rebuild),Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-russian-ci-handoff-packet,Credential stack + 90-day plan + Competency Tracker CSV,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-russian-ci-handoff-packet,Credential stack + 90-day plan + Competency Tracker CSV,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-russian-ci-handoff-packet,Credential stack + 90-day plan + Competency Tracker CSV,(Praeger Security International) Richard D. Fisher Jr. China's Military Modernization Building for Regional and Global Reach Praeger (2008) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-russian-ci-handoff-packet,Credential stack + 90-day plan + Competency Tracker CSV,Russia's Security Policy under Putin Aglaya Snetkov,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-russian-ci-handoff-packet,Credential stack + 90-day plan + Competency Tracker CSV,Russian Energy Policy and Military Power Putin's quest for greatness Pavel K. Baev,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-cia-russian-ci-handoff-packet,Credential stack + 90-day plan + Competency Tracker CSV,"Russian Security and Air Power, 1992 2002 The development of Russian security thinking under Yeltsin and Putin and its consequences for the air forces Marcel de Haas",.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-dialectic-engine-room-pass1-handoff,Dialectic Engine,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-dialectic-engine-room-pass1-handoff,Dialectic Engine,"Beyond Hegel and Dialectic Speculation, Cult, and Comedy William Desmond",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-dialectic-engine-room-pass1-handoff,Dialectic Engine,Dialectic of Enlightenment Theodor W. Adorno et al,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-dialectic-engine-room-pass1-handoff,Dialectic Engine,Dialectic of Enlightenment Theodor W. Adorno et al (2),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-dialectic-engine-room-pass1-handoff,Dialectic Engine,Dialectic of Enlightenment Theodor W. Adorno et al (3),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-dialectic-engine-room-pass1-handoff,Dialectic Engine,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analyst-portfolio-handoff-pass1,IC analyst portfolio build kit; skill taxonomy S01-S26,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analyst-portfolio-handoff-pass1,IC analyst portfolio build kit; skill taxonomy S01-S26,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analyst-portfolio-handoff-pass1,IC analyst portfolio build kit; skill taxonomy S01-S26,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analyst-portfolio-handoff-pass1,IC analyst portfolio build kit; skill taxonomy S01-S26,(Praeger Security International) Richard D. Fisher Jr. China's Military Modernization Building for Regional and Global Reach Praeger (2008) PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analyst-portfolio-handoff-pass1,IC analyst portfolio build kit; skill taxonomy S01-S26,AID Framework – Statement Builder,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analyst-portfolio-handoff-pass1,IC analyst portfolio build kit; skill taxonomy S01-S26,Arnold The New Encyclopedia of Modern Bodybuilding PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-ii-handoff-pack-2026-04-15,"Most self-contained; ""Analytical Memory and Provenance Spine""; 14 new commands",043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-ii-handoff-pack-2026-04-15,"Most self-contained; ""Analytical Memory and Provenance Spine""; 14 new commands",Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-ii-handoff-pack-2026-04-15,"Most self-contained; ""Analytical Memory and Provenance Spine""; 14 new commands",Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-ii-handoff-pack-2026-04-15,"Most self-contained; ""Analytical Memory and Provenance Spine""; 14 new commands",A Most Dangerous Book Christopher B. Krebs,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-ii-handoff-pack-2026-04-15,"Most self-contained; ""Analytical Memory and Provenance Spine""; 14 new commands",Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-ii-handoff-pack-2026-04-15,"Most self-contained; ""Analytical Memory and Provenance Spine""; 14 new commands",Culture Memory Studies An International and Interdisciplinary Handbook Astrid Erll et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-prismatic-agora-handoff-v1-0-done,Prismatic Agora,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-prismatic-agora-handoff-v1-0-done,Prismatic Agora,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-prismatic-agora-handoff-v1-0-done,Prismatic Agora,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-prismatic-agora-handoff-v1-0-done,Prismatic Agora,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-prismatic-agora-handoff-v1-0-done,Prismatic Agora,"Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-murano-prismatic-agora-handoff-v1-0-done,Prismatic Agora,OceanofPDF.com The Mitrokhin Archive II Christopher Andrew PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-the-interval-handoff-v0-1,The Interval (remote violence),043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-the-interval-handoff-v0-1,The Interval (remote violence),Classical Film Violence PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-the-interval-handoff-v0-1,The Interval (remote violence),Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-the-interval-handoff-v0-1,The Interval (remote violence),Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-the-interval-handoff-v0-1,The Interval (remote violence),How Nonviolence Protects the State Peter Gelderloos,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-the-interval-handoff-v0-1,The Interval (remote violence),OceanofPDF.com How Nonviolence Protects the State Peter Gelderloos PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ukraine-handoff-packet,Three-lane civilian service plan; clearance-risk matrix SAFE/CAUTION/AVOID,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ukraine-handoff-packet,Three-lane civilian service plan; clearance-risk matrix SAFE/CAUTION/AVOID,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ukraine-handoff-packet,Three-lane civilian service plan; clearance-risk matrix SAFE/CAUTION/AVOID,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ukraine-handoff-packet,Three-lane civilian service plan; clearance-risk matrix SAFE/CAUTION/AVOID,Human Rights and War Through Civilian Eyes Thomas W Smith,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ukraine-handoff-packet,Three-lane civilian service plan; clearance-risk matrix SAFE/CAUTION/AVOID,OceanofPDF.com Human Rights and War Through Civilian Eyes Thomas W Smith PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ukraine-handoff-packet,Three-lane civilian service plan; clearance-risk matrix SAFE/CAUTION/AVOID,Surveillance in Action Technologies for Civilian Military and Cyber Surveillance ( PDFDrive ),.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,13 snapshot workbooks; 11-phase build scaffold — AI-assisted methods,Conflict Management and Peacebuilding Pillars of a New American Grand Strategy Dr. Volker C. Franke et al,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,13 snapshot workbooks; 11-phase build scaffold — AI-assisted methods,Cultural Histories of Democracy Studies in Political Culture Since the 19th Century – Germany and Beyond Thomas Mergel,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,13 snapshot workbooks; 11-phase build scaffold — AI-assisted methods,Surging Democracy Notes on Hannah Arendt’s Political Thought Adriana Cavarero,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,13 snapshot workbooks; 11-phase build scaffold — AI-assisted methods,The Guatemalan Military Project A Violence Called Democracy Jennifer Schirmer,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,13 snapshot workbooks; 11-phase build scaffold — AI-assisted methods,Building an American Empire The Era of Territorial and Political Expansion Paul Frymer,.pdf,6,metadata/title keyword routing; close reading required before citation or quotation
mb-ic-analytic-technique-compendium-bundle-v0-1-v1-3,13 snapshot workbooks; 11-phase build scaffold — AI-assisted methods,"Peace and Conflict in Core Periphery Relations Rethinking Margins, Violence, and Power Benjamin Maiangwa",.epub,6,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-intelligence-analysis-final-handoff,3-page Russia integrated-strategy assessment (V1-V4 convergence),Russia's Global Reach A Security and Statecraft Assessment 0 PDOC,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-intelligence-analysis-final-handoff,3-page Russia integrated-strategy assessment (V1-V4 convergence),Russia’s Global Reach A Security and Statecraft Assessment Graeme P. Herd,.pdf,10,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-intelligence-analysis-final-handoff,3-page Russia integrated-strategy assessment (V1-V4 convergence),(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-intelligence-analysis-final-handoff,3-page Russia integrated-strategy assessment (V1-V4 convergence),(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-intelligence-analysis-final-handoff,3-page Russia integrated-strategy assessment (V1-V4 convergence),(Praeger Security International) Richard D. Fisher Jr. China's Military Modernization Building for Regional and Global Reach Praeger (2008) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-russia-intelligence-analysis-final-handoff,3-page Russia integrated-strategy assessment (V1-V4 convergence),"National, European and Human Security From Co Existence to Convergence Mary Martin et al",.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-nik-handoff-v1,72-month master plan + Russian-language 12-month CSV + SF-86 prep,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-nik-handoff-v1,72-month master plan + Russian-language 12-month CSV + SF-86 prep,(Contemporary Military Strategic and Security Issues) Lawrence J. Morris Military Justice A Guide to the Issues Praeger (2010) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-nik-handoff-v1,72-month master plan + Russian-language 12-month CSV + SF-86 prep,(Praeger Security International) Richard D. Fisher Jr. China's Military Modernization Building for Regional and Global Reach Praeger (2008) PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-nik-handoff-v1,72-month master plan + Russian-language 12-month CSV + SF-86 prep,Russia's Security Policy under Putin Aglaya Snetkov,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-nik-handoff-v1,72-month master plan + Russian-language 12-month CSV + SF-86 prep,Russian Energy Policy and Military Power Putin's quest for greatness Pavel K. Baev,.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-nik-handoff-v1,72-month master plan + Russian-language 12-month CSV + SF-86 prep,"Russian Security and Air Power, 1992 2002 The development of Russian security thinking under Yeltsin and Putin and its consequences for the air forces Marcel de Haas",.epub,8,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-alpha-handoff-2026-04-14,Actual code patch: 170 KB unified diff + changed files,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-alpha-handoff-2026-04-14,Actual code patch: 170 KB unified diff + changed files,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-alpha-handoff-2026-04-14,Actual code patch: 170 KB unified diff + changed files,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-alpha-handoff-2026-04-14,Actual code patch: 170 KB unified diff + changed files,(Military Profiles) Dennis Showalter William J. Astore Hindenburg Icon of German Militarism Potomac Books Inc. (2005) PDOC,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-alpha-handoff-2026-04-14,Actual code patch: 170 KB unified diff + changed files,"(Military Profiles) Dennis Showalter, William J. Astore Hindenburg Icon of German Militarism Potomac Books Inc. (2005) Unknown",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-muranoos-red-team-tranche-alpha-handoff-2026-04-14,Actual code patch: 170 KB unified diff + changed files,A Small Corner of Hell Dispatches from Chechnya Anna Politkovskaya,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-career-conversation-handoff-done,Conversation capture with structured JSON handoff,Pherso Counterintelligence Structured Analytic Techniques,.pdf,12,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-career-conversation-handoff-done,Conversation capture with structured JSON handoff,A Tradecraft Primer Structured Analytic Techniques,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-career-conversation-handoff-done,Conversation capture with structured JSON handoff,A Tradecraft Primer Structured Analytic Techniques (2),.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-career-conversation-handoff-done,Conversation capture with structured JSON handoff,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-career-conversation-handoff-done,Conversation capture with structured JSON handoff,A Tradecraft Primer Structured Analytic Techniques PDOC,.pdf,8,metadata/title keyword routing; close reading required before citation or quotation
mb-ci-career-conversation-handoff-done,Conversation capture with structured JSON handoff,Advanced Criminal Investigations and Intelligence Operations Tradecraft Methods Practices Tactics and Techniques ( PDFDrive ) PDOC,.pdf,6,metadata/title keyword routing; close reading required before citation or quotation
mb-foreign-affairs-lexicon-handoff-v1,400 coined IR terms — 30 shortlist — 20 canon — 10 mini-theories,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-foreign-affairs-lexicon-handoff-v1,400 coined IR terms — 30 shortlist — 20 canon — 10 mini-theories,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-foreign-affairs-lexicon-handoff-v1,400 coined IR terms — 30 shortlist — 20 canon — 10 mini-theories,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-foreign-affairs-lexicon-handoff-v1,400 coined IR terms — 30 shortlist — 20 canon — 10 mini-theories,Children in the Holocaust and Its Aftermath Historical and Psychological Studies of the Kestenberg Archive Sharon Kangisser Cohen et al,.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
mb-foreign-affairs-lexicon-handoff-v1,400 coined IR terms — 30 shortlist — 20 canon — 10 mini-theories,"Gancels Culinary Encyclopedia of Modern Cooking 1920 Gancel, Joseph. [from old catalog]",.pdf,2,metadata/title keyword routing; close reading required before citation or quotation
